;key;value;function;total;size
2164;163;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""163""}";74726107361637457697468500630657431;"163{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""163""}";74
2165;39;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""39""}";7472610736163745769746850063065743233;"39{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""39""}";72
2166;96;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""96""}";74726107361637457697468500630657431;"96{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""96""}";72
2167;184;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""184""}";7472610736163745769746850063065743233;"184{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""184""}";74
2168;18;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""18""}";74726107361637457697468500630657431;"18{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""18""}";72
2169;38;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""38""}";7472610736163745769746850063065743233;"38{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""38""}";72
2170;182;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""182""}";74726107361637457697468500630657431;"182{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""182""}";74
2171;83;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""83""}";7472610736163745769746850063065743233;"83{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""83""}";72
2172;97;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""97""}";74726107361637457697468500630657431;"97{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""97""}";72
2173;72;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""72""}";7472610736163745769746850063065743233;"72{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""72""}";72
2174;177;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""177""}";74726107361637457697468500630657431;"177{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""177""}";74
2175;128;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""128""}";7472610736163745769746850063065743233;"128{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""128""}";74
2176;117;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";74726107361637457697468500630657431;"117{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";74
2177;194;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""194""}";7472610736163745769746850063065743233;"194{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""194""}";74
2178;157;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""157""}";74726107361637457697468500630657431;"157{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""157""}";74
2179;161;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""161""}";7472610736163745769746850063065743233;"161{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""161""}";74
2180;73;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""73""}";74726107361637457697468500630657431;"73{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""73""}";72
2181;99;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""99""}";7472610736163745769746850063065743233;"99{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""99""}";72
2182;105;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""105""}";74726107361637457697468500630657431;"105{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""105""}";74
2183;17;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""17""}";7472610736163745769746850063065743233;"17{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""17""}";72
2184;179;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""179""}";74726107361637457697468500630657431;"179{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""179""}";74
2185;139;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""139""}";7472610736163745769746850063065743233;"139{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""139""}";74
2186;144;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""144""}";74726107361637457697468500630657431;"144{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""144""}";74
2187;42;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""42""}";7472610736163745769746850063065743233;"42{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""42""}";72
2188;95;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""95""}";74726107361637457697468500630657431;"95{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""95""}";72
2189;164;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""164""}";7472610736163745769746850063065743233;"164{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""164""}";74
2190;104;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""104""}";74726107361637457697468500630657431;"104{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""104""}";74
2191;77;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""77""}";7472610736163745769746850063065743233;"77{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""77""}";72
2192;197;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""197""}";74726107361637457697468500630657431;"197{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""197""}";74
2193;130;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""130""}";7472610736163745769746850063065743233;"130{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""130""}";74
2194;67;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""67""}";74726107361637457697468500630657431;"67{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""67""}";72
2195;67;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""67""}";7472610736163745769746850063065743233;"67{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""67""}";72
2196;146;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""146""}";74726107361637457697468500630657431;"146{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""146""}";74
2197;1;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""1""}";7472610736163745769746850063065743233;"1{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""1""}";70
2198;141;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""141""}";74726107361637457697468500630657431;"141{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""141""}";74
2199;0;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""0""}";7472610736163745769746850063065743233;"0{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""0""}";70
2200;196;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""196""}";74726107361637457697468500630657431;"196{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""196""}";74
2201;23;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""23""}";7472610736163745769746850063065743233;"23{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""23""}";72
2202;70;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""70""}";74726107361637457697468500630657431;"70{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""70""}";72
2203;47;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""47""}";7472610736163745769746850063065743233;"47{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""47""}";72
2204;83;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""83""}";74726107361637457697468500630657431;"83{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""83""}";72
2205;73;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""73""}";7472610736163745769746850063065743233;"73{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""73""}";72
2206;66;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""66""}";74726107361637457697468500630657431;"66{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""66""}";72
2207;155;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""155""}";7472610736163745769746850063065743233;"155{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""155""}";74
2208;194;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""194""}";74726107361637457697468500630657431;"194{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""194""}";74
2209;21;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""21""}";7472610736163745769746850063065743233;"21{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""21""}";72
2210;41;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""41""}";74726107361637457697468500630657431;"41{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""41""}";72
2211;8;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""8""}";7472610736163745769746850063065743233;"8{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""8""}";70
2212;125;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""125""}";74726107361637457697468500630657431;"125{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""125""}";74
2213;1;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""1""}";7472610736163745769746850063065743233;"1{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""1""}";70
2214;24;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""24""}";74726107361637457697468500630657431;"24{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""24""}";72
2215;133;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""133""}";7472610736163745769746850063065743233;"133{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""133""}";74
2216;147;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""147""}";74726107361637457697468500630657431;"147{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""147""}";74
2217;174;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""174""}";7472610736163745769746850063065743233;"174{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""174""}";74
2218;144;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""144""}";74726107361637457697468500630657431;"144{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""144""}";74
2219;9;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""9""}";7472610736163745769746850063065743233;"9{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""9""}";70
2220;14;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""14""}";74726107361637457697468500630657431;"14{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""14""}";72
2221;130;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""130""}";7472610736163745769746850063065743233;"130{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""130""}";74
2222;39;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""39""}";74726107361637457697468500630657431;"39{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""39""}";72
2223;28;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""28""}";7472610736163745769746850063065743233;"28{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""28""}";72
2224;160;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""160""}";74726107361637457697468500630657431;"160{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""160""}";74
2225;164;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""164""}";7472610736163745769746850063065743233;"164{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""164""}";74
2226;20;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""20""}";74726107361637457697468500630657431;"20{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""20""}";72
2227;117;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";7472610736163745769746850063065743233;"117{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""117""}";74
2228;124;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""124""}";74726107361637457697468500630657431;"124{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""124""}";74
2229;198;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""198""}";7472610736163745769746850063065743233;"198{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""198""}";74
2230;19;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""19""}";74726107361637457697468500630657431;"19{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""19""}";72
2231;168;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""168""}";7472610736163745769746850063065743233;"168{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""168""}";74
2232;88;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""88""}";74726107361637457697468500630657431;"88{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""88""}";72
2233;83;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""83""}";7472610736163745769746850063065743233;"83{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""83""}";72
2234;64;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""64""}";74726107361637457697468500630657431;"64{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""64""}";72
2235;119;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""119""}";7472610736163745769746850063065743233;"119{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""119""}";74
2236;27;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""27""}";74726107361637457697468500630657431;"27{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""27""}";72
2237;139;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""139""}";7472610736163745769746850063065743233;"139{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""139""}";74
2238;50;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""50""}";74726107361637457697468500630657431;"50{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""50""}";72
2239;26;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""26""}";7472610736163745769746850063065743233;"26{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""26""}";72
2240;158;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""158""}";74726107361637457697468500630657431;"158{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""158""}";74
2241;122;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""122""}";7472610736163745769746850063065743233;"122{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""122""}";74
2242;44;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""44""}";74726107361637457697468500630657431;"44{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""44""}";72
2243;125;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""125""}";7472610736163745769746850063065743233;"125{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""125""}";74
2244;108;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""108""}";74726107361637457697468500630657431;"108{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""108""}";74
2245;103;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""103""}";7472610736163745769746850063065743233;"103{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""103""}";74
2246;110;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""110""}";74726107361637457697468500630657431;"110{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""110""}";74
2247;142;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""142""}";7472610736163745769746850063065743233;"142{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""142""}";74
2248;118;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""118""}";74726107361637457697468500630657431;"118{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""118""}";74
2249;187;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""187""}";7472610736163745769746850063065743233;"187{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""187""}";74
2250;12;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""12""}";74726107361637457697468500630657431;"12{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""12""}";72
2251;149;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""149""}";7472610736163745769746850063065743233;"149{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""149""}";74
2252;114;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""114""}";74726107361637457697468500630657431;"114{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""114""}";74
2253;62;"{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""62""}";7472610736163745769746850063065743233;"62{""pocket1"":100000.0,""pocket2"":100000.0,""pocket3"":100000.0,""uuid"":""62""}";72
