;chaincodename;key;value;function;total;size
57;micro;|DEMOASSET|50|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|50|pocket1|100000.0;30
57;micro;|DEMOASSET|50|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|50|pocket2|100000.0;30
57;micro;|DEMOASSET|50|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|50|pocket3|100000.0;30
58;micro;|DEMOASSET|51|;"{""uuid"":""51"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|51|{""uuid"":""51"",""type"":""DemoAsset""}";46
58;micro;|DEMOASSET|51|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|51|pocket1|100000.0;30
58;micro;|DEMOASSET|51|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|51|pocket2|100000.0;30
58;micro;|DEMOASSET|51|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|51|pocket3|100000.0;30
59;micro;|DEMOASSET|52|;"{""uuid"":""52"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|52|{""uuid"":""52"",""type"":""DemoAsset""}";46
59;micro;|DEMOASSET|52|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|52|pocket1|100000.0;30
59;micro;|DEMOASSET|52|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|52|pocket2|100000.0;30
59;micro;|DEMOASSET|52|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|52|pocket3|100000.0;30
60;micro;|DEMOASSET|53|;"{""uuid"":""53"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|53|{""uuid"":""53"",""type"":""DemoAsset""}";46
60;micro;|DEMOASSET|53|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|53|pocket1|100000.0;30
60;micro;|DEMOASSET|53|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|53|pocket2|100000.0;30
60;micro;|DEMOASSET|53|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|53|pocket3|100000.0;30
61;micro;|DEMOASSET|55|;"{""uuid"":""55"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|55|{""uuid"":""55"",""type"":""DemoAsset""}";46
61;micro;|DEMOASSET|55|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|55|pocket1|100000.0;30
61;micro;|DEMOASSET|55|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|55|pocket2|100000.0;30
61;micro;|DEMOASSET|55|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|55|pocket3|100000.0;30
62;micro;|DEMOASSET|54|;"{""uuid"":""54"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|54|{""uuid"":""54"",""type"":""DemoAsset""}";46
62;micro;|DEMOASSET|54|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|54|pocket1|100000.0;30
62;micro;|DEMOASSET|54|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|54|pocket2|100000.0;30
62;micro;|DEMOASSET|54|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|54|pocket3|100000.0;30
63;micro;|DEMOASSET|56|;"{""uuid"":""56"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|56|{""uuid"":""56"",""type"":""DemoAsset""}";46
63;micro;|DEMOASSET|56|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|56|pocket1|100000.0;30
63;micro;|DEMOASSET|56|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|56|pocket2|100000.0;30
63;micro;|DEMOASSET|56|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|56|pocket3|100000.0;30
64;micro;|DEMOASSET|57|;"{""uuid"":""57"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|57|{""uuid"":""57"",""type"":""DemoAsset""}";46
64;micro;|DEMOASSET|57|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|57|pocket1|100000.0;30
64;micro;|DEMOASSET|57|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|57|pocket2|100000.0;30
64;micro;|DEMOASSET|57|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|57|pocket3|100000.0;30
65;micro;|DEMOASSET|58|;"{""uuid"":""58"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|58|{""uuid"":""58"",""type"":""DemoAsset""}";46
65;micro;|DEMOASSET|58|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|58|pocket1|100000.0;30
65;micro;|DEMOASSET|58|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|58|pocket2|100000.0;30
65;micro;|DEMOASSET|58|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|58|pocket3|100000.0;30
66;micro;|DEMOASSET|59|;"{""uuid"":""59"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|59|{""uuid"":""59"",""type"":""DemoAsset""}";46
66;micro;|DEMOASSET|59|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|59|pocket1|100000.0;30
66;micro;|DEMOASSET|59|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|59|pocket2|100000.0;30
66;micro;|DEMOASSET|59|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|59|pocket3|100000.0;30
67;micro;|DEMOASSET|60|;"{""uuid"":""60"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|60|{""uuid"":""60"",""type"":""DemoAsset""}";46
67;micro;|DEMOASSET|60|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|60|pocket1|100000.0;30
67;micro;|DEMOASSET|60|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|60|pocket2|100000.0;30
67;micro;|DEMOASSET|60|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|60|pocket3|100000.0;30
68;micro;|DEMOASSET|61|;"{""uuid"":""61"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|61|{""uuid"":""61"",""type"":""DemoAsset""}";46
68;micro;|DEMOASSET|61|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|61|pocket1|100000.0;30
68;micro;|DEMOASSET|61|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|61|pocket2|100000.0;30
68;micro;|DEMOASSET|61|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|61|pocket3|100000.0;30
69;micro;|DEMOASSET|62|;"{""uuid"":""62"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|62|{""uuid"":""62"",""type"":""DemoAsset""}";46
69;micro;|DEMOASSET|62|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|62|pocket1|100000.0;30
69;micro;|DEMOASSET|62|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|62|pocket2|100000.0;30
69;micro;|DEMOASSET|62|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|62|pocket3|100000.0;30
70;micro;|DEMOASSET|63|;"{""uuid"":""63"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|63|{""uuid"":""63"",""type"":""DemoAsset""}";46
70;micro;|DEMOASSET|63|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|63|pocket1|100000.0;30
70;micro;|DEMOASSET|63|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|63|pocket2|100000.0;30
70;micro;|DEMOASSET|63|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|63|pocket3|100000.0;30
71;micro;|DEMOASSET|64|;"{""uuid"":""64"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|64|{""uuid"":""64"",""type"":""DemoAsset""}";46
71;micro;|DEMOASSET|64|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|64|pocket1|100000.0;30
71;micro;|DEMOASSET|64|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|64|pocket2|100000.0;30
71;micro;|DEMOASSET|64|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|64|pocket3|100000.0;30
72;micro;|DEMOASSET|65|;"{""uuid"":""65"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|65|{""uuid"":""65"",""type"":""DemoAsset""}";46
72;micro;|DEMOASSET|65|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|65|pocket1|100000.0;30
72;micro;|DEMOASSET|65|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|65|pocket2|100000.0;30
72;micro;|DEMOASSET|65|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|65|pocket3|100000.0;30
73;micro;|DEMOASSET|66|;"{""uuid"":""66"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|66|{""uuid"":""66"",""type"":""DemoAsset""}";46
73;micro;|DEMOASSET|66|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|66|pocket1|100000.0;30
73;micro;|DEMOASSET|66|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|66|pocket2|100000.0;30
73;micro;|DEMOASSET|66|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|66|pocket3|100000.0;30
74;micro;|DEMOASSET|67|;"{""uuid"":""67"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|67|{""uuid"":""67"",""type"":""DemoAsset""}";46
74;micro;|DEMOASSET|67|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|67|pocket1|100000.0;30
74;micro;|DEMOASSET|67|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|67|pocket2|100000.0;30
74;micro;|DEMOASSET|67|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|67|pocket3|100000.0;30
75;micro;|DEMOASSET|68|;"{""uuid"":""68"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|68|{""uuid"":""68"",""type"":""DemoAsset""}";46
75;micro;|DEMOASSET|68|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|68|pocket1|100000.0;30
75;micro;|DEMOASSET|68|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|68|pocket2|100000.0;30
75;micro;|DEMOASSET|68|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|68|pocket3|100000.0;30
76;micro;|DEMOASSET|70|;"{""uuid"":""70"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|70|{""uuid"":""70"",""type"":""DemoAsset""}";46
76;micro;|DEMOASSET|70|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|70|pocket1|100000.0;30
76;micro;|DEMOASSET|70|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|70|pocket2|100000.0;30
76;micro;|DEMOASSET|70|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|70|pocket3|100000.0;30
77;micro;|DEMOASSET|69|;"{""uuid"":""69"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|69|{""uuid"":""69"",""type"":""DemoAsset""}";46
77;micro;|DEMOASSET|69|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|69|pocket1|100000.0;30
77;micro;|DEMOASSET|69|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|69|pocket2|100000.0;30
77;micro;|DEMOASSET|69|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|69|pocket3|100000.0;30
78;micro;|DEMOASSET|71|;"{""uuid"":""71"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|71|{""uuid"":""71"",""type"":""DemoAsset""}";46
78;micro;|DEMOASSET|71|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|71|pocket1|100000.0;30
78;micro;|DEMOASSET|71|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|71|pocket2|100000.0;30
78;micro;|DEMOASSET|71|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|71|pocket3|100000.0;30
79;micro;|DEMOASSET|72|;"{""uuid"":""72"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|72|{""uuid"":""72"",""type"":""DemoAsset""}";46
79;micro;|DEMOASSET|72|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|72|pocket1|100000.0;30
79;micro;|DEMOASSET|72|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|72|pocket2|100000.0;30
79;micro;|DEMOASSET|72|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|72|pocket3|100000.0;30
80;micro;|DEMOASSET|73|;"{""uuid"":""73"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|73|{""uuid"":""73"",""type"":""DemoAsset""}";46
80;micro;|DEMOASSET|73|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|73|pocket1|100000.0;30
80;micro;|DEMOASSET|73|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|73|pocket2|100000.0;30
80;micro;|DEMOASSET|73|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|73|pocket3|100000.0;30
81;micro;|DEMOASSET|74|;"{""uuid"":""74"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|74|{""uuid"":""74"",""type"":""DemoAsset""}";46
81;micro;|DEMOASSET|74|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|74|pocket1|100000.0;30
81;micro;|DEMOASSET|74|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|74|pocket2|100000.0;30
81;micro;|DEMOASSET|74|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|74|pocket3|100000.0;30
82;micro;|DEMOASSET|75|;"{""uuid"":""75"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|75|{""uuid"":""75"",""type"":""DemoAsset""}";46
82;micro;|DEMOASSET|75|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|75|pocket1|100000.0;30
82;micro;|DEMOASSET|75|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|75|pocket2|100000.0;30
82;micro;|DEMOASSET|75|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|75|pocket3|100000.0;30
83;micro;|DEMOASSET|76|;"{""uuid"":""76"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|76|{""uuid"":""76"",""type"":""DemoAsset""}";46
83;micro;|DEMOASSET|76|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|76|pocket1|100000.0;30
83;micro;|DEMOASSET|76|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|76|pocket2|100000.0;30
83;micro;|DEMOASSET|76|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|76|pocket3|100000.0;30
84;micro;|DEMOASSET|77|;"{""uuid"":""77"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|77|{""uuid"":""77"",""type"":""DemoAsset""}";46
84;micro;|DEMOASSET|77|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|77|pocket1|100000.0;30
84;micro;|DEMOASSET|77|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|77|pocket2|100000.0;30
84;micro;|DEMOASSET|77|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|77|pocket3|100000.0;30
85;micro;|DEMOASSET|78|;"{""uuid"":""78"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|78|{""uuid"":""78"",""type"":""DemoAsset""}";46
85;micro;|DEMOASSET|78|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|78|pocket1|100000.0;30
85;micro;|DEMOASSET|78|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|78|pocket2|100000.0;30
85;micro;|DEMOASSET|78|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|78|pocket3|100000.0;30
86;micro;|DEMOASSET|79|;"{""uuid"":""79"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|79|{""uuid"":""79"",""type"":""DemoAsset""}";46
86;micro;|DEMOASSET|79|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|79|pocket1|100000.0;30
86;micro;|DEMOASSET|79|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|79|pocket2|100000.0;30
86;micro;|DEMOASSET|79|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|79|pocket3|100000.0;30
87;micro;|DEMOASSET|80|;"{""uuid"":""80"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|80|{""uuid"":""80"",""type"":""DemoAsset""}";46
87;micro;|DEMOASSET|80|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|80|pocket1|100000.0;30
87;micro;|DEMOASSET|80|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|80|pocket2|100000.0;30
87;micro;|DEMOASSET|80|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|80|pocket3|100000.0;30
88;micro;|DEMOASSET|81|;"{""uuid"":""81"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|81|{""uuid"":""81"",""type"":""DemoAsset""}";46
88;micro;|DEMOASSET|81|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|81|pocket1|100000.0;30
88;micro;|DEMOASSET|81|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|81|pocket2|100000.0;30
88;micro;|DEMOASSET|81|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|81|pocket3|100000.0;30
89;micro;|DEMOASSET|82|;"{""uuid"":""82"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|82|{""uuid"":""82"",""type"":""DemoAsset""}";46
89;micro;|DEMOASSET|82|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|82|pocket1|100000.0;30
89;micro;|DEMOASSET|82|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|82|pocket2|100000.0;30
89;micro;|DEMOASSET|82|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|82|pocket3|100000.0;30
90;micro;|DEMOASSET|83|;"{""uuid"":""83"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|83|{""uuid"":""83"",""type"":""DemoAsset""}";46
90;micro;|DEMOASSET|83|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|83|pocket1|100000.0;30
90;micro;|DEMOASSET|83|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|83|pocket2|100000.0;30
90;micro;|DEMOASSET|83|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|83|pocket3|100000.0;30
91;micro;|DEMOASSET|84|;"{""uuid"":""84"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|84|{""uuid"":""84"",""type"":""DemoAsset""}";46
91;micro;|DEMOASSET|84|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|84|pocket1|100000.0;30
91;micro;|DEMOASSET|84|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|84|pocket2|100000.0;30
91;micro;|DEMOASSET|84|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|84|pocket3|100000.0;30
92;micro;|DEMOASSET|85|;"{""uuid"":""85"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|85|{""uuid"":""85"",""type"":""DemoAsset""}";46
92;micro;|DEMOASSET|85|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|85|pocket1|100000.0;30
92;micro;|DEMOASSET|85|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|85|pocket2|100000.0;30
92;micro;|DEMOASSET|85|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|85|pocket3|100000.0;30
93;micro;|DEMOASSET|86|;"{""uuid"":""86"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|86|{""uuid"":""86"",""type"":""DemoAsset""}";46
93;micro;|DEMOASSET|86|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|86|pocket1|100000.0;30
93;micro;|DEMOASSET|86|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|86|pocket2|100000.0;30
93;micro;|DEMOASSET|86|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|86|pocket3|100000.0;30
94;micro;|DEMOASSET|87|;"{""uuid"":""87"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|87|{""uuid"":""87"",""type"":""DemoAsset""}";46
94;micro;|DEMOASSET|87|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|87|pocket1|100000.0;30
94;micro;|DEMOASSET|87|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|87|pocket2|100000.0;30
94;micro;|DEMOASSET|87|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|87|pocket3|100000.0;30
95;micro;|DEMOASSET|88|;"{""uuid"":""88"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|88|{""uuid"":""88"",""type"":""DemoAsset""}";46
95;micro;|DEMOASSET|88|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|88|pocket1|100000.0;30
95;micro;|DEMOASSET|88|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|88|pocket2|100000.0;30
95;micro;|DEMOASSET|88|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|88|pocket3|100000.0;30
96;micro;|DEMOASSET|89|;"{""uuid"":""89"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|89|{""uuid"":""89"",""type"":""DemoAsset""}";46
96;micro;|DEMOASSET|89|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|89|pocket1|100000.0;30
96;micro;|DEMOASSET|89|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|89|pocket2|100000.0;30
96;micro;|DEMOASSET|89|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|89|pocket3|100000.0;30
97;micro;|DEMOASSET|90|;"{""uuid"":""90"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|90|{""uuid"":""90"",""type"":""DemoAsset""}";46
97;micro;|DEMOASSET|90|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|90|pocket1|100000.0;30
97;micro;|DEMOASSET|90|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|90|pocket2|100000.0;30
97;micro;|DEMOASSET|90|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|90|pocket3|100000.0;30
98;micro;|DEMOASSET|91|;"{""uuid"":""91"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|91|{""uuid"":""91"",""type"":""DemoAsset""}";46
98;micro;|DEMOASSET|91|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|91|pocket1|100000.0;30
98;micro;|DEMOASSET|91|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|91|pocket2|100000.0;30
98;micro;|DEMOASSET|91|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|91|pocket3|100000.0;30
99;micro;|DEMOASSET|92|;"{""uuid"":""92"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|92|{""uuid"":""92"",""type"":""DemoAsset""}";46
99;micro;|DEMOASSET|92|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|92|pocket1|100000.0;30
99;micro;|DEMOASSET|92|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|92|pocket2|100000.0;30
99;micro;|DEMOASSET|92|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|92|pocket3|100000.0;30
100;micro;|DEMOASSET|93|;"{""uuid"":""93"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|93|{""uuid"":""93"",""type"":""DemoAsset""}";46
100;micro;|DEMOASSET|93|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|93|pocket1|100000.0;30
100;micro;|DEMOASSET|93|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|93|pocket2|100000.0;30
100;micro;|DEMOASSET|93|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|93|pocket3|100000.0;30
101;micro;|DEMOASSET|94|;"{""uuid"":""94"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|94|{""uuid"":""94"",""type"":""DemoAsset""}";46
101;micro;|DEMOASSET|94|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|94|pocket1|100000.0;30
101;micro;|DEMOASSET|94|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|94|pocket2|100000.0;30
101;micro;|DEMOASSET|94|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|94|pocket3|100000.0;30
102;micro;|DEMOASSET|95|;"{""uuid"":""95"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|95|{""uuid"":""95"",""type"":""DemoAsset""}";46
102;micro;|DEMOASSET|95|pocket1|;100000.0;6372656174654465004173736574;|DEMOASSET|95|pocket1|100000.0;30
102;micro;|DEMOASSET|95|pocket2|;100000.0;6372656174654465004173736574;|DEMOASSET|95|pocket2|100000.0;30
102;micro;|DEMOASSET|95|pocket3|;100000.0;6372656174654465004173736574;|DEMOASSET|95|pocket3|100000.0;30
103;micro;|DEMOASSET|96|;"{""uuid"":""96"",""type"":""DemoAsset""}";6372656174654465004173736574;"|DEMOASSET|96|{""uuid"":""96"",""type"":""DemoAsset""}";46
