;chaincodename;key;value;function;total;size
4530;micro-aff;|DEMOASSET|385|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|385|pocket1|100000.0;31
4531;micro-aff;|DEMOASSET|214|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|214|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4532;micro-aff;|DEMOASSET|360|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|360|pocket1|100000.0;31
4533;micro-aff;|DEMOASSET|330|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|330|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4534;micro-aff;|DEMOASSET|289|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|289|pocket1|100000.0;31
4535;micro-aff;|DEMOASSET|380|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|380|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4536;micro-aff;|DEMOASSET|337|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|337|pocket1|100000.0;31
4537;micro-aff;|DEMOASSET|256|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|256|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4538;micro-aff;|DEMOASSET|355|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|355|pocket1|100000.0;31
4539;micro-aff;|DEMOASSET|234|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|234|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4540;micro-aff;|DEMOASSET|253|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|253|pocket1|100000.0;31
4541;micro-aff;|DEMOASSET|259|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|259|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4542;micro-aff;|DEMOASSET|288|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|288|pocket1|100000.0;31
4543;micro-aff;|DEMOASSET|290|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|290|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4544;micro-aff;|DEMOASSET|383|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|383|pocket1|100000.0;31
4545;micro-aff;|DEMOASSET|301|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|301|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4546;micro-aff;|DEMOASSET|333|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|333|pocket1|100000.0;31
4547;micro-aff;|DEMOASSET|348|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|348|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4548;micro-aff;|DEMOASSET|366|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|366|pocket1|100000.0;31
4549;micro-aff;|DEMOASSET|237|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|237|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4550;micro-aff;|DEMOASSET|312|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|312|pocket1|100000.0;31
4551;micro-aff;|DEMOASSET|254|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|254|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4552;micro-aff;|DEMOASSET|216|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|216|pocket1|100000.0;31
4553;micro-aff;|DEMOASSET|375|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|375|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4554;micro-aff;|DEMOASSET|375|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|375|pocket1|100000.0;31
4555;micro-aff;|DEMOASSET|363|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|363|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4556;micro-aff;|DEMOASSET|396|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|396|pocket1|100000.0;31
4557;micro-aff;|DEMOASSET|396|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|396|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4558;micro-aff;|DEMOASSET|298|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|298|pocket1|100000.0;31
4559;micro-aff;|DEMOASSET|375|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|375|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4560;micro-aff;|DEMOASSET|296|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|296|pocket1|100000.0;31
4561;micro-aff;|DEMOASSET|249|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|249|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4562;micro-aff;|DEMOASSET|203|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|203|pocket1|100000.0;31
4563;micro-aff;|DEMOASSET|314|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|314|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4564;micro-aff;|DEMOASSET|326|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|326|pocket1|100000.0;31
4565;micro-aff;|DEMOASSET|293|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|293|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4566;micro-aff;|DEMOASSET|301|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|301|pocket1|100000.0;31
4567;micro-aff;|DEMOASSET|313|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|313|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4568;micro-aff;|DEMOASSET|248|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|248|pocket1|100000.0;31
4569;micro-aff;|DEMOASSET|290|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|290|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4570;micro-aff;|DEMOASSET|396|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|396|pocket1|100000.0;31
4571;micro-aff;|DEMOASSET|363|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|363|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4572;micro-aff;|DEMOASSET|206|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|206|pocket1|100000.0;31
4573;micro-aff;|DEMOASSET|236|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|236|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4574;micro-aff;|DEMOASSET|243|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|243|pocket1|100000.0;31
4575;micro-aff;|DEMOASSET|303|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|303|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4576;micro-aff;|DEMOASSET|319|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|319|pocket1|100000.0;31
4577;micro-aff;|DEMOASSET|289|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|289|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4578;micro-aff;|DEMOASSET|226|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|226|pocket1|100000.0;31
4579;micro-aff;|DEMOASSET|260|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|260|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4580;micro-aff;|DEMOASSET|206|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|206|pocket1|100000.0;31
4581;micro-aff;|DEMOASSET|302|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|302|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4582;micro-aff;|DEMOASSET|271|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|271|pocket1|100000.0;31
4583;micro-aff;|DEMOASSET|275|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|275|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4584;micro-aff;|DEMOASSET|304|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|304|pocket1|100000.0;31
4585;micro-aff;|DEMOASSET|323|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|323|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4586;micro-aff;|DEMOASSET|211|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|211|pocket1|100000.0;31
4587;micro-aff;|DEMOASSET|229|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|229|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4588;micro-aff;|DEMOASSET|331|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|331|pocket1|100000.0;31
4589;micro-aff;|DEMOASSET|279|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|279|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4590;micro-aff;|DEMOASSET|259|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|259|pocket1|100000.0;31
4591;micro-aff;|DEMOASSET|304|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|304|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4592;micro-aff;|DEMOASSET|285|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|285|pocket1|100000.0;31
4593;micro-aff;|DEMOASSET|212|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|212|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4594;micro-aff;|DEMOASSET|359|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|359|pocket1|100000.0;31
4595;micro-aff;|DEMOASSET|335|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|335|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4596;micro-aff;|DEMOASSET|359|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|359|pocket1|100000.0;31
4597;micro-aff;|DEMOASSET|335|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|335|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4598;micro-aff;|DEMOASSET|220|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|220|pocket1|100000.0;31
4599;micro-aff;|DEMOASSET|308|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|308|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4600;micro-aff;|DEMOASSET|257|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|257|pocket1|100000.0;31
4601;micro-aff;|DEMOASSET|282|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|282|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4602;micro-aff;|DEMOASSET|346|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|346|pocket1|100000.0;31
4603;micro-aff;|DEMOASSET|320|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|320|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4604;micro-aff;|DEMOASSET|366|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|366|pocket1|100000.0;31
4605;micro-aff;|DEMOASSET|262|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|262|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4606;micro-aff;|DEMOASSET|369|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|369|pocket1|100000.0;31
4607;micro-aff;|DEMOASSET|349|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|349|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4608;micro-aff;|DEMOASSET|319|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|319|pocket1|100000.0;31
4609;micro-aff;|DEMOASSET|272|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|272|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4610;micro-aff;|DEMOASSET|376|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|376|pocket1|100000.0;31
4611;micro-aff;|DEMOASSET|217|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|217|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4612;micro-aff;|DEMOASSET|287|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|287|pocket1|100000.0;31
4613;micro-aff;|DEMOASSET|295|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|295|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4614;micro-aff;|DEMOASSET|343|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|343|pocket1|100000.0;31
4615;micro-aff;|DEMOASSET|225|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|225|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4616;micro-aff;|DEMOASSET|233|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|233|pocket1|100000.0;31
4617;micro-aff;|DEMOASSET|273|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|273|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4618;micro-aff;|DEMOASSET|318|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|318|pocket1|100000.0;31
4619;micro-aff;|DEMOASSET|226|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|226|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4620;micro-aff;|DEMOASSET|351|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|351|pocket1|100000.0;31
4621;micro-aff;|DEMOASSET|204|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|204|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4622;micro-aff;|DEMOASSET|344|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|344|pocket1|100000.0;31
4623;micro-aff;|DEMOASSET|342|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|342|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4624;micro-aff;|DEMOASSET|208|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|208|pocket1|100000.0;31
4625;micro-aff;|DEMOASSET|353|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|353|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4626;micro-aff;|DEMOASSET|356|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|356|pocket1|100000.0;31
4627;micro-aff;|DEMOASSET|351|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|351|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4628;micro-aff;|DEMOASSET|387|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|387|pocket1|100000.0;31
4629;micro-aff;|DEMOASSET|341|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|341|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4630;micro-aff;|DEMOASSET|273|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|273|pocket1|100000.0;31
4631;micro-aff;|DEMOASSET|332|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|332|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4632;micro-aff;|DEMOASSET|210|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|210|pocket1|100000.0;31
4633;micro-aff;|DEMOASSET|356|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|356|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4634;micro-aff;|DEMOASSET|331|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|331|pocket1|100000.0;31
4635;micro-aff;|DEMOASSET|267|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|267|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4636;micro-aff;|DEMOASSET|277|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|277|pocket1|100000.0;31
4637;micro-aff;|DEMOASSET|268|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|268|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4638;micro-aff;|DEMOASSET|237|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|237|pocket1|100000.0;31
4639;micro-aff;|DEMOASSET|329|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|329|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4640;micro-aff;|DEMOASSET|320|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|320|pocket1|100000.0;31
4641;micro-aff;|DEMOASSET|250|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|250|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4642;micro-aff;|DEMOASSET|269|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|269|pocket1|100000.0;31
4643;micro-aff;|DEMOASSET|290|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|290|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4644;micro-aff;|DEMOASSET|317|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|317|pocket1|100000.0;31
4645;micro-aff;|DEMOASSET|345|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|345|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4646;micro-aff;|DEMOASSET|263|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|263|pocket1|100000.0;31
4647;micro-aff;|DEMOASSET|255|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|255|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4648;micro-aff;|DEMOASSET|216|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|216|pocket1|100000.0;31
4649;micro-aff;|DEMOASSET|352|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|352|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4650;micro-aff;|DEMOASSET|342|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|342|pocket1|100000.0;31
4651;micro-aff;|DEMOASSET|362|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|362|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4652;micro-aff;|DEMOASSET|355|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|355|pocket1|100000.0;31
4653;micro-aff;|DEMOASSET|383|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|383|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4654;micro-aff;|DEMOASSET|385|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|385|pocket1|100000.0;31
4655;micro-aff;|DEMOASSET|391|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|391|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4656;micro-aff;|DEMOASSET|379|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|379|pocket1|100000.0;31
4657;micro-aff;|DEMOASSET|251|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|251|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
4658;micro-aff;|DEMOASSET|214|pocket1|;100000.0;74726107361637457697468500630657431;|DEMOASSET|214|pocket1|100000.0;31
4659;micro-aff;|DEMOASSET|217|pocket23|;"{""pocket3"":100000.0,""pocket2"":100000.0}";7472610736163745769746850063065743233;"|DEMOASSET|217|pocket23|{""pocket3"":100000.0,""pocket2"":100000.0}";63
